0,Published,Link,Title,Snippet
0,2020-07-25T07:00:00-04:00,https://www.theatlantic.com/politics/archive/2020/07/trump-turning-arizona-blue/614572/,How to Lose a Swing State,"Donald Trump needs Arizona on his side in November. Losing the state and its 11 Electoral College votes would, at the very least, mean a drastically narrower path back to the White House. Keeping Arizona red shouldn’t be a challenge; the state has long been a Republican stronghold. But Arizona is changing rapidly, and right now, the forecast for the GOP looks grim: In 2018, Kyrsten Sinema became the first Democrat to win a Senate race in the state since the 1980s, and Joe Biden has been leading in the presidential polls there for weeks. In this year’s Senate race, the astronaut turned Democratic candidate Mark Kelly is ahead of the incumbent Republican Martha McSally by a comfortable margin. And after the state was reopened by its Republican governor, it experienced a massive surge in COVID-19 infections.
Get the news, without the noise.
Subscribe to The Atlantic Daily for our editors’ guide to what matters in the world.
Email Address
Sign Up
One might think that, in its moment of peril, the Arizona GOP would attempt to win over moderates. Yet the person charged with shepherding the party to victory in this most crucial moment is the state GOP chairperson Kelli Ward, a pro-Trump zealot with a soft spot for conspiracy theories, a woman who is most famous for her failed primary challenge to Republican Senator John McCain in 2016. Just as polls show Arizonans—especially those in the suburbs—souring on Trump, the state party has veered sharply to the right."
0,2020-07-25T06:30:00-04:00,https://www.theatlantic.com/politics/archive/2020/07/donna-shalala-pandemic-vaccine-fauci/614545/,The Florida Democrat Who’s Been Warning About a Pandemic for Decades,"Donna Shalala has a new dog named Fauci. He’s a rescue dog, maybe part Yorkie, she figures. The name seemed right: He was found running into an Italian restaurant in Miami, where she lives, so the animal-shelter staff suggested that she give him an Italian name. And like everyone else, she’s been thinking a lot about Anthony Fauci for the past few months.
Make your inbox more interesting
Each weekday evening, get an overview of the day’s biggest news, along with fascinating ideas, images, and voices.
Email Address
Sign Up
Shalala, a first-term congresswoman representing Florida, has been in politics for five decades, but she told me that watching how President Donald Trump and Florida Governor Ron DeSantis have been unable to stop the spread of the coronavirus—which is spiking in the state—has made her “terrified” for the first time in her career. DeSantis “is personally responsible for a number of unnecessary deaths and sickness in our state because he hasn’t exerted strong leadership,” she said in a conversation that can be heard on the latest episode of The Ticket.
Shalala, who served as the secretary of health and human services during Bill Clinton’s presidency—with Fauci (the doctor) working for her—worries that whenever a coronavirus vaccine is developed, the government won’t be able to adequately distribute it. So she has a suggestion born from her experience figuring out how to put the federal government into action: Start with a major campaign about flu shots in the fall, to give everyone what she calls “a dry run.”"
0,2020-07-24T05:00:00-04:00,https://www.theatlantic.com/politics/archive/2020/07/new-york-election-failure-mail-in-voting/614446/,The Chaos in New York Is a Warning,"More than a month after New York’s June 23 primary elections, state election officials are still counting votes. In some legislative districts, they haven’t even started counting absentee votes. In the best-case scenario, election officials hope to declare winners by the first Tuesday in August—six weeks after Election Day. It might take a lot longer than that. Election officials in New York City have already invalidated upwards of 100,000 absentee ballots—about one of every five that were mailed in from the five boroughs. And furious candidates are already filing lawsuits charging discrimination and disenfranchisement.
Sign up for The Atlantic’s daily newsletter.
Each weekday evening, get an overview of the day’s biggest news, along with fascinating ideas, images, and voices.
Email Address
Sign Up
The chaos in New York is a warning about November’s elections: Voting is being transformed by the pandemic. But no state has built new election infrastructure. No state has the time or the money to make sure vote-counting will go smoothly in November. And just about every state is about to be hit with a massive surge of absentee ballots.
“This is what happens,” a New York election official told me over the phone last week, “when you jury-rig a system that hasn’t been designed or implemented or tested before.”
In New York, the election infrastructure was overwhelmed by a massive increase in voters requesting absentee ballots rather than risking voting in person. Ballot-printing firms couldn’t keep up with demand, and the already rickety U.S. Postal Service didn’t move the ballots to and from voters quickly enough. Election officials, meanwhile, have seemed more interested in pointing fingers than in solving the problems."
0,2020-07-23T11:40:10-04:00,https://www.theatlantic.com/politics/archive/2020/07/larry-hogan-betting-his-future-post-trump-gop/614494/,Larry Hogan Isn’t Coming to Save the Republican Party,"When you press him on it, Larry Hogan will admit that he’s faintly amused by all the media adulation. As the Republican governor of Maryland, he has enjoyed glowing coverage for standing up to President Donald Trump. He is hailed as a Brave Truth-Teller, a Leader With Integrity, a Republican Who Gets It. In truth, the bar is just really low.
“There are so few Republicans willing to say anything that’s not 100 percent in lockstep with the president,” he told me with a chuckle during a recent phone interview. “So when I do say something that disagrees, people say: Wow! A Republican speaks out!”
Sign up for The Atlantic’s daily newsletter.
Each weekday evening, get an overview of the day’s biggest news, along with fascinating ideas, images, and voices.
Email Address
Sign Up
Naturally, Hogan is not above exploiting this dynamic as he promotes his new book. Still Standing: Surviving Cancer, Riots, a Global Pandemic, and the Toxic Politics That Divide America belongs to a distinct subgenre of sanitized political memoirs designed to draw attention to the author’s presidential aspirations. To that end, it’s already succeeded. On his publicity tour, he’s routinely introduced as a prospective 2024 candidate. And as a popular blue-state governor with a pragmatic streak, Hogan is catnip for a certain kind of centrist pundit who has long fantasized about the heroic moderate riding in on a white horse to deliver the GOP from barbarism."
0,2020-07-23T09:00:50-04:00,https://www.theatlantic.com/politics/archive/2020/07/us-cities-massive-wealth-and-education-gaps/614491/,America’s Cities Are Staggeringly Unequal,"The rising tide of economic revival in many of the nation’s largest urban centers has definitively not lifted all boats. And that may help explain why so many cities have faced waves of protest this year.
In every major American metropolitan area, including many of those that have prospered most since the 2008 financial crash, huge gaps still separate white people and people of color—not only in terms of average hourly wages, but in terms of educational attainment too.
Sign up for The Atlantic’s daily newsletter.
Each weekday evening, get an overview of the day’s biggest news, along with fascinating ideas, images, and voices.
Email Address
Sign Up
“No place is actually doing well. Even the best performers … have racial inequities that are unconscionable,” says Sarah Treuhaft, the vice president of research at PolicyLink, an Oakland-based research-and-advocacy group. “Economic growth is not enough. Many prosperous places are not doing well on sharing that prosperity.”
These sobering findings are contained in today’s new release of the National Equity Atlas, a massive online compendium of census and other federal data about cities and metropolitan areas. The Atlas, based mostly on data through 2017, is produced by PolicyLink and the Equity Research Institute at the University of Southern California. It allows users to assess different areas’ performance along dozens of indicators, including wages, education, and housing costs, and then compare the standing of different racial groups."
0,2020-07-22T11:33:22-04:00,https://www.theatlantic.com/politics/archive/2020/07/trumps-portland-offensive-fits-long-pattern/614476/,Trump Is Determined to Split the Country in Two,"New offensives against major cities from President Donald Trump and GOP governors are pushing at the central geographic fault line between the Republican and Democratic coalitions.
On one front, Trump is taking his confrontational approach toward big cities to an ominous new level by deploying federal law-enforcement officials to Portland and potentially other locales over the objection of local officials.
Sign up for The Atlantic’s daily newsletter.
Each weekday evening, get an overview of the day’s biggest news, along with fascinating ideas, images, and voices.
Email Address
Sign Up
On the other, Republican governors, especially but not exclusively across the Sun Belt, have repeatedly blocked mostly Democratic local leaders from locking down their communities, despite exploding caseloads in cities from Atlanta to Phoenix. These orders represent a new crest in a decade-long wave of actions by Republican state officials to preempt decisions made by local Democratic governments.
“We haven’t had issues that are so immediately pressing and so much involving public health and safety,” says Richard Briffault, a Columbia University law professor who has studied state preemption of municipal actions. While states moving to block cities from raising the minimum wage or declaring themselves an immigration sanctuary “are important issues … in the sense that these are pressing, in-the-moment decisions that are directly affecting the health and welfare of a lot of people, this is unique,” he told me."
0,2020-07-21T14:32:12-04:00,https://www.theatlantic.com/politics/archive/2020/07/debbie-dingell-doesnt-believe-polls/614428/,Debbie Dingell Is Afraid the Trump Polls Are Wrong—Again,"Debbie Dingell was one of the few Democrats who saw Donald Trump coming. She’s worried that her party will underestimate him again.
The 66-year-old representative from Michigan first noticed his pull with voters in her district, which stretches from Ann Arbor to Detroit, in August 2015 at a United Auto Workers picnic. The union workers and their families expressed curiosity about the Republican newcomer they recognized from TV, were disillusioned by the national Democratic Party, and were even more unenthusiastic about the party’s nominee. “Debbie, we can’t be with that Hillary Clinton,” they told her again and again.
Sign up for The Atlantic’s daily newsletter.
Each weekday evening, get an overview of the day’s biggest news, along with fascinating ideas, images, and voices.
Email Address
Sign Up
As the story goes, Dingell, a three-term representative and the widow of the late congressman John Dingell, relayed her concerns to the Clinton campaign immediately: The former secretary of state wasn’t spending enough time communicating with white, working-class voters, she warned. Even a year later, when poll after poll showed Clinton up by a comfortable margin in Michigan ahead of the general election, Dingell was adamant that her party not take the state for granted. In the end, she was right: Michigan, which a Republican presidential candidate hadn’t won since 1988, went to Trump by a few thousand votes. The polls had simply been wrong."
0,2020-07-21T01:36:55-04:00,https://www.theatlantic.com/politics/archive/2020/07/judge-esther-salas-shooting-suspect-left-pro-trump-paper-trail/614425/,The New Jersey Shooting Suspect Left a Pro-Trump Paper Trail,"Roy Den Hollander, the self-described “anti-feminist” attorney who authorities say is the chief suspect in the shootings of the son and the husband of a federal judge in New Jersey, attacked that judge by name in misogynistic, racist writings he wrote over a period of years and posted in bulk on the Internet Archive. Den Hollander, who describes himself as a Trump volunteer in his writings, called the judge an “affirmative action” case who affiliated with those who wanted “to convince America that whites, especially white males, were barbarians, and all those of a darker skin complexion were victims.”
Sign up for The Atlantic’s daily newsletter.
Each weekday evening, get an overview of the day’s biggest news, along with fascinating ideas, images, and voices.
Email Address
Sign Up
Esther Salas’s 20-year-old son was killed in the attack at their home on Sunday, and her husband was wounded. Den Hollander was later found dead of an apparent self-inflicted gunshot wound in Rockland, New York. Den Hollander’s insults toward Salas were included in a 2,028-page collection of writings he posted online in 2019 under the username Roy17den, a handle that mirrored his Twitter account, @roy17den, and the email address he used both in personal letters and in court filings.
“Female judges didn’t bother me as long as they were middle age or older black ladies,” he writes when discussing a lawsuit he filed that went before Judge Salas, the first Hispanic woman appointed a federal judge in New Jersey. “They seemed to have an understanding of how life worked and were not about to be conned by any foot dragging lawyer. Latinas, however, were usually a problem—driven by an inferiority complex.”"
0,2020-07-20T05:00:00-04:00,https://www.theatlantic.com/politics/archive/2020/07/why-senate-filibuster-could-be-gone-2021/614278/,"The End of the Filibuster—No, Really","Updated at 2:45 p.m. ET on July 30, 2020.
Through the mid-20th century, southern segregationists relied on the Senate filibuster as their ultimate legislative weapon to block equal rights for Black Americans. Now the renewed struggle over those rights may doom the filibuster itself, perhaps as soon as next year—as former President Barack Obama signaled when he dramatically endorsed ending the filibuster at Representative John Lewis’s funeral today.
Sign up for The Atlantic’s daily newsletter.
Each weekday evening, get an overview of the day’s biggest news, along with fascinating ideas, images, and voices.
Email Address
Sign Up
With Donald Trump struggling in the polls, Democrats now are eagerly contemplating the possibility that the November presidential election could deliver the party unified control of the White House, the Senate, and the House of Representatives for the first time since 2009. But that excitement is tempered by the recognition that under any scenario, Republicans will almost certainly still control enough Senate seats to block most of the Democrats’ ambitious agenda through sustained filibusters.
That prospect raises alarms among advocates for a broad range of causes, including climate change and immigration reform. But after this spring’s nationwide outpouring of protest following the killing of George Floyd in Minneapolis, many Democrats believe that if the party wins unified control, issues of racial inequity and civil rights may create the greatest pressure yet to eliminate the filibuster. At Lewis’s funeral in Atlanta, Obama previewed how intense that pressure could grow when he described the filibuster as a “Jim Crow relic” and flatly declared it should be eliminated if it is used to block a new Voting Rights Act—which Democrats have already named after Lewis—and other electoral reforms."
0,2020-07-18T15:50:00-04:00,https://www.theatlantic.com/politics/archive/2020/07/john-lewis-civil-rights/614374/,The World John Lewis Helped Create,"Updated at 5:38 p.m. ET on July 18, 2020.
john lewis believed in the American project and wanted to perfect it.
On August 28, 1963, Lewis stood on the steps of the Lincoln Memorial before hundreds of thousands of people, but his mind was on those who could not be there. He thought of the Black people in Danville, Virginia, living under the heavy baton of a police state; of the sharecroppers in the Mississippi Delta, working for starvation wages; of the three young men facing the death penalty in Georgia for protesting. “We will go to jail if this is the price we must pay for love, brotherhood, and true peace,” Lewis told the crowd. “I appeal to all of you to get into this great revolution that is sweeping this nation. Get in the streets and stay in the streets of every city, every village and hamlet of this nation until true freedom comes, until the revolution of 1776 is complete.” Lewis was just 23 years old. Shortly after he said those words, Martin Luther King Jr. delivered his “I Have a Dream” speech.
Lewis, whose death from pancreatic cancer at age 80 was announced late last night, lived a revolutionary life as an activist, organizer, and representative who became known to many as the “soul” of Congress. “There were moments when we had the votes [to pass legislation] in terms of sheer Democratic majority, but the will was not there to get things done,” Jaime Harrison, who worked with Lewis as the majority floor director in the House, told me. “It was always John Lewis who would step up. And when John Lewis got up to speak, everybody listened.” Harrison is now running to unseat South Carolina’s Lindsey Graham in the Senate, on a platform of registering disenfranchised Black voters across the state."
0,2020-07-18T05:00:00-04:00,https://www.theatlantic.com/politics/archive/2020/07/joe-bidens-vice-president-powerful-history/614161/,Joe Biden’s Vice President Could Be the Most Powerful in History,"If joe biden wins in november, his running mate could become the most consequential vice president in modern American history. The woman Biden picks could be seen as a potential president-in-waiting, a signal for the Democratic Party’s agenda in the years to come, and perhaps the most significant player trying to help Biden manage a country—and a federal government—in crisis.
Sign up for The Atlantic’s daily newsletter.
Each weekday evening, get an overview of the day’s biggest news, along with fascinating ideas, images, and voices.
Email Address
Sign Up
Under normal conditions, the presidency and its manifold obligations are already too much for one person to handle. As Barack Obama’s vice president, Biden redefined the office by assuming a level of responsibility that his predecessors never had. If elected, Biden would likely follow a similar model, and potentially expand the authority of a constitutionally insignificant office beyond precedent.
Those responsibilities will be even more weighty as the country combats the coronavirus pandemic; endures the worst economic crisis since the Great Depression; and reckons with questions of race, policing, and discrimination reignited by the killing of George Floyd in Minneapolis. “Joe Biden’s vice president will most likely be the most powerful vice president in history because the trend is toward more powerful vice presidents, Joe Biden knows the value of having a vice president with lots of responsibility, and Joe Biden is going to inherit an epic disaster,” Dan Pfeiffer, a former Obama senior adviser and co-host of Pod Save America, told me."
0,2020-07-17T12:10:54-04:00,https://www.theatlantic.com/politics/archive/2020/07/jamaal-bowman-eliot-engel-squad/613597/,Jamaal Bowman Is Ready to Join the Squad,"Eliot Engel first won his seat in Congress in 1988, in a primary that helped end the old corrupt Bronx machine. Today, according to the official call by the Associated Press, he lost his June primary to newcomer Jamaal Bowman, in a race that became a national symbol of the rise of a new wave of progressives.
A lot is happening in Engel and Bowman’s sliver of the Bronx and Westchester—and a lot is changing. The New York district was home to the state’s first reported coronavirus case, in March, but it’s also home to neighborhoods as different as Riverdale and Co-Op City, a long-standing Jewish community with a burgeoning population of color that has shown little interest in waiting for change. “You know what Donald Trump is more afraid of than anything else? A Black man with power,” Bowman said during his primary-night speech. I asked him why when we spoke shortly after the primary. He told me Trump is “a racist, and a fascist, and he has benefited from white supremacy his entire life. And when you carry that ideology—white supremacy not just as skin color, but as mindset, as ideology—when you benefit from that, you can’t tolerate a Black man or a person of color with power who is not afraid to speak up for themselves, to speak truth to power, to engage in the community in the way that might be undermining to you.”
Bowman ran for more than a year in what had been a crowded field, slowly building off his reputation as a popular local middle-school principal to gain support. Engel had the backing of all the local Democratic forces. Then the race, like so much else, changed with the pandemic. In May, I rang the doorbell of Engel’s house in a Washington, D.C., suburb a day after he advertised being part of a mask handout in his district, and he answered the door. It turned out that he hadn’t been back to his district in months, though he told me, “I’m in both places.”"
