0,Published,Link,Title,Snippet
7,2020-07-15,https://www.theatlantic.com/politics/archive/2020/07/trump-fauci-coronavirus-pandemic-oppo/614224/,Fauci: ‘Bizarre’ White House Behavior Only Hurts the President,
8,2020-07-15,https://www.theatlantic.com/politics/archive/2020/07/2020-candidates-president-guide/582598/,The 2020 U.S. Presidential Race: A Cheat Sheet,
9,2020-07-14,https://www.theatlantic.com/politics/archive/2020/07/after-police-protests/614050/,First Comes Police Reform. Then Comes Everything Else.,
10,2020-07-13,https://www.theatlantic.com/politics/archive/2020/07/trumps-lies-about-coronavirus/608647/,All the President’s Lies About the Coronavirus,
11,2020-07-13,https://www.theatlantic.com/politics/archive/2020/07/karen-bass-joe-biden-running-mate/613975/,Why Joe Biden Has His Eye on Karen Bass,
12,2020-07-12,https://www.theatlantic.com/politics/archive/2020/07/messy-reality-reopening-american-colleges-covid/614041/,The Truth About What Happens Next for Colleges,
13,2020-07-11,https://www.theatlantic.com/politics/archive/2020/07/senator-doug-jones-confederate-covid/614008/,The Deep South’s Only Democratic Senator Still Has Hope,
14,2020-07-10,https://www.theatlantic.com/politics/archive/2020/07/trump-commutes-roger-stone-sentence/606877/,Trump’s Most Brazen Reprieve Yet,
15,2020-07-09,https://www.theatlantic.com/politics/archive/2020/07/trumps-bad-bet-white-christian-america/613954/,Trump’s America Is Slipping Away,
16,2020-07-08,https://www.theatlantic.com/politics/archive/2020/07/mike-pences-campaign-plans-for-2020and-2024/613909/,Mike Pence’s Plan to Save Trump—And Himself,
17,2020-07-06,https://www.theatlantic.com/politics/archive/2020/07/biden-marijuana-pot-legalize/613777/,The Marijuana Superweapon Biden Refuses to Use,
18,2020-07-05,https://www.theatlantic.com/politics/archive/2020/07/white-evangelicals-black-lives-matter/613738/,The Unofficial Racism Consultants to the White Evangelical World,
19,2020-07-04,https://www.theatlantic.com/politics/archive/2020/07/va-veterans-pandemic-housekeepers/613735/,The Latest Catastrophe at the VA,
0,2020-07-03,https://www.theatlantic.com/politics/archive/2020/07/can-democrat-defeat-joni-ernst-iowa/613765/,Why the Iowa Senate Race Is Suddenly Competitive,
1,2020-07-02,https://www.theatlantic.com/politics/archive/2020/07/tammy-duckworth-biden-vice-president-running-mate/613753/,The Veteran Who Could Be VP,
2,2020-06-30,https://www.theatlantic.com/politics/archive/2020/06/voter-suppression-novembers-looming-election-crisis/613408/,The Voting Disaster Ahead,
3,2020-06-29,https://www.theatlantic.com/politics/archive/2020/06/supreme-court-abortion-trump/613642/,What the Supreme Court’s Abortion Decision Means,
4,2020-06-29,https://www.theatlantic.com/politics/archive/2020/06/how-white-house-coronavirus-response-went-wrong/613591/,The 3 Weeks That Changed Everything,
5,2020-06-29,https://www.theatlantic.com/politics/archive/2020/06/trump-making-2020-election-all-about-himself/613594/,Trump’s Blank Vision for a Second Term,
6,2020-06-27,https://www.theatlantic.com/politics/archive/2020/06/joe-biden-voters-know-unknown/613528/,What Americans Don’t Know About Joe Biden,
7,2020-06-26,https://www.theatlantic.com/politics/archive/2020/06/new-york-coronavirus-summer/613534/,New York Does Not Welcome You,
8,2020-06-26,https://www.theatlantic.com/politics/archive/2020/06/kamala-harris-shadow-campaign-vice-president/613225/,Kamala Harris’s Very Open Secret,
9,2020-06-25,https://www.theatlantic.com/politics/archive/2020/06/the-big-story-history-will-judge-trumps-enablers/613465/,The Big Story: History Will Judge Trump’s Enablers Harshly,
10,2020-06-25,https://www.theatlantic.com/politics/archive/2020/06/coronavirus-surge-sun-belt-could-doom-trump/613495/,The Sun Belt Spikes Could Be a Disaster for Trump,
11,2020-06-25,https://www.theatlantic.com/politics/archive/2020/06/carly-fiorina-vote-biden/613474/,She Wanted to Be a Republican President. She’s Voting for Biden.,
12,2020-06-25,https://www.theatlantic.com/politics/archive/2020/06/kayleigh-mcenany-trump-evangelicals/613471/,The Temptation of Kayleigh McEnany,
13,2020-06-24,https://www.theatlantic.com/politics/archive/2020/06/jamaal-bowman-blm-booker-protests/613432/,The Protests Are Already Changing Elections,
14,2020-06-24,https://www.theatlantic.com/politics/archive/2020/06/bill-barr-roger-stone-trump/613453/,Democrats Don’t Know How to Handle Bill Barr,
15,2020-06-22,https://www.theatlantic.com/politics/archive/2020/06/ricardo-sanchez-general-racism-military-trump/613279/,The First U.S. General to Call Trump a Bigot,
16,2020-06-20,https://www.theatlantic.com/politics/archive/2020/06/trump-tulsa-rally/613273/,Where Was the ‘Silent Majority’?,
17,2020-06-19,https://www.theatlantic.com/politics/archive/2020/06/trumps-tulsa-rally-will-be-safe-space-him/613231/,Donald Trump’s Other Bunker,
18,2020-06-18,https://www.theatlantic.com/politics/archive/2020/06/todays-protest-movements-are-as-big-as-the-1960s/613207/,The Rage Unifying Boomers and Gen Z,
19,2020-06-18,https://www.theatlantic.com/politics/archive/2020/06/covid-resurgence-governors/613171/,Facing a COVID-19 Resurgence and Unable to Act,
0,2020-06-16,https://www.theatlantic.com/politics/archive/2020/06/the-ticket-jumaane-williams/613111/,"‘If You’re Still Comfortable, You’re Not Doing Enough’",
1,2020-06-16,https://www.theatlantic.com/politics/archive/2020/06/when-does-trump-leave-white-house/613060/,Trump Could Still Break Democracy’s Biggest Norm,
2,2020-06-14,https://www.theatlantic.com/politics/archive/2020/06/rip-summer-camp/612388/,RIP Summer Camp,
3,2020-06-13,https://www.theatlantic.com/politics/archive/2020/06/riggleman-same-sex-marriage/612991/,The Wedding That Started a Republican Civil War,
4,2020-06-12,https://www.theatlantic.com/politics/archive/2020/06/how-bill-de-blasio-failed/612916/,How the Mayor of New York Lost His City,
5,2020-06-11,https://www.theatlantic.com/politics/archive/2020/06/biden-ukraine-recordings-oan/612454/,Is OAN the Leading Edge of Russian Misinformation?,
6,2020-06-11,https://www.theatlantic.com/politics/archive/2020/06/republicans-2024-nominee-will-be-trump-acolyte/612925/,Why Republicans Still Can’t Quit Trump,
7,2020-06-11,https://www.theatlantic.com/politics/archive/2020/06/white-noise-documentary-alt-right/612898/,Four Years Embedded With the Alt-Right,
8,2020-06-10,https://www.theatlantic.com/politics/archive/2020/06/wesley-lowery-george-floyd-minneapolis-black-lives/612391/,Why Minneapolis Was the Breaking Point,
9,2020-06-08,https://www.theatlantic.com/politics/archive/2020/06/mitt-romney-black-lives-matter/612808/,Why Romney Marched,
10,2020-06-07,https://www.theatlantic.com/politics/archive/2020/06/protest-dc-george-floyd-police-reform/612748/,The Enormous Scale of This Movement,
11,2020-06-07,https://www.theatlantic.com/politics/archive/2020/06/joe-biden-donald-trump-election-1884/612214/,The Lessons of 1884,
12,2020-06-05,https://www.theatlantic.com/politics/archive/2020/06/trump-republicans-vote-mail-arizona-florida/612625/,The Republicans Telling Their Voters to Ignore Trump,
13,2020-06-04,https://www.theatlantic.com/politics/archive/2020/06/obamas-minneapolis-race-speech/612646/,Why Obama Stepped In,
14,2020-06-04,https://www.theatlantic.com/politics/archive/2020/06/dual-threats-us-cities-trump-and-inequality/612634/,The Real Threats to America’s Cities,
15,2020-06-04,https://www.theatlantic.com/politics/archive/2020/06/george-floyd-racism-police-brutality/612565/,Racism Won’t Be Solved by Yet Another Blue-Ribbon Report,
16,2020-06-03,https://www.theatlantic.com/politics/archive/2020/06/james-mattis-denounces-trump-protests-militarization/612640/,"James Mattis Denounces President Trump, Describes Him as a Threat to the Constitution",
17,2020-06-03,https://www.theatlantic.com/politics/archive/2020/06/steve-king-could-lose-iowa-republican-primary/612394/,What Really Brought Down Steve King,
18,2020-06-02,https://www.theatlantic.com/politics/archive/2020/06/bidens-trump-speech-and-real-enemies-america/612550/,Joe Biden Names His Enemies,
0,2020-06-02,https://www.theatlantic.com/politics/archive/2020/06/trump-bible-christian-support/612559/,Trump Does Not Speak for These Christians,
1,2020-06-02,https://www.theatlantic.com/politics/archive/2020/06/trumps-biblical-spectacle-outside-st-johns-church/612529/,The Christians Who Loved Trump’s Stunt,
2,2020-06-01,https://www.theatlantic.com/politics/archive/2020/06/trumps-anti-protest-remarks-were-2020-campaign-play/612523/,This Is How Trump Wants to Be Seen,
3,2020-05-31,https://www.theatlantic.com/politics/archive/2020/05/congresswoman-pepper-sprayed-joyce-beatty/612436/,The Congresswoman Pepper-Sprayed by Police,
4,2020-05-31,https://www.theatlantic.com/politics/archive/2020/05/white-house-protest-trump-black-lives-matter/612418/,Trump Is Terrified of Protest,
5,2020-05-31,https://www.theatlantic.com/politics/archive/2020/05/churches-reopen-coronavirus/612304/,The Pastors Already Planning to Rebel Against Future Shutdowns,
6,2020-05-31,https://www.theatlantic.com/politics/archive/2020/05/george-floyd-protests-minnesota-urban-warfare/612421/,When Police View Citizens as Enemies,
7,2020-05-29,https://www.theatlantic.com/politics/archive/2020/05/mayor-nan-whaley/612709/,The Ticket: Mayor Nan Whaley,
8,2020-05-29,https://www.theatlantic.com/politics/archive/2020/05/south-carolina-senate-harrison-graham/612199/,Can Lindsey Graham Be Beat?,
9,2020-05-29,https://www.theatlantic.com/politics/archive/2020/05/conspiracy-theories-civil-war/612283/,The Conspiracy Theories That Fueled the Civil War,
10,2020-05-29,https://www.theatlantic.com/politics/archive/2020/05/doomsday-planners-united-states-trump-continuity-government/612208/,It’s Time to Listen to the Doomsday Planners,
11,2020-05-29,https://www.theatlantic.com/politics/archive/2020/05/immigrants-sick-covid-19-are-scared-seek-help/612142/,How Fear Spreads the Coronavirus,
12,2020-05-29,https://www.theatlantic.com/politics/archive/2020/05/biden-vice-president-susan-rice/612115/,The VP Choice Everyone Is Missing,
13,2020-05-28,https://www.theatlantic.com/politics/archive/2020/05/why-joe-biden-should-name-cabinet-now/612163/,The Advantage of a Biden Shadow Cabinet,
14,2020-05-28,https://www.theatlantic.com/politics/archive/2020/05/china-disinformation-propaganda-united-states-xi-jinping/612085/,How China Is Planning to Win Back the World,
15,2020-05-28,https://www.theatlantic.com/politics/archive/2020/05/election-2020-trust-voters-doubt/612100/,Why Americans Might Not Trust the Election Results,
16,2020-05-27,https://www.theatlantic.com/politics/archive/2020/05/beach-coronavirus-response/612112/,Beach Towns Are Next to Take the Hit,
17,2020-05-26,https://www.theatlantic.com/politics/archive/2020/05/hurricane-planning-coronavirus-covid-pandemic/612016/,First Came the Virus. Next Come the Storms.,
18,2020-05-25,https://www.theatlantic.com/politics/archive/2020/05/cory-gardner-trump-republicans/612007/,The Price of Trump Loyalty,
0,2020-05-24,https://www.theatlantic.com/politics/archive/2020/05/gina-mccarthys-return-politics-after-obama-tenure/610144/,Revenge of the Obamacrats,
1,2020-05-23,https://www.theatlantic.com/politics/archive/2020/05/senate-republicans-reelections-depend-trump/611989/,Senate Republicans’ Big Trump Problem,
2,2020-05-22,https://www.theatlantic.com/politics/archive/2020/05/north-carolina-governor-race/611905/,How the Pandemic Silenced the Nation’s Biggest Governor’s Race,
3,2020-05-21,https://www.theatlantic.com/politics/archive/2020/05/trump-winnowing-down-his-base/611902/,The Pandemic Hasn’t Changed Voters’ Minds About Trump,
4,2020-05-19,https://www.theatlantic.com/politics/archive/2020/05/trumps-favorite-tv-network-post-parody/611353/,Trump’s Favorite TV Network Is Post-parody,
5,2020-05-19,https://www.theatlantic.com/politics/archive/2020/05/will-college-campuses-reopen/611794/,The Nightmare That Colleges Face This Fall,
6,2020-05-19,https://www.theatlantic.com/politics/archive/2020/05/bernie-sanders-joe-biden-unity-task-force/611809/,The Two Choices Bernie Backers Have Left,
7,2020-05-18,https://www.theatlantic.com/politics/archive/2020/05/senator-bill-cassidy/611815/,The Ticket: Senator Bill Cassidy,
8,2020-05-17,https://www.theatlantic.com/politics/archive/2020/05/elizabeth-warren-brother-covid/611683/,My Brother’s Death Didn’t Have to Happen,
9,2020-05-17,https://www.theatlantic.com/politics/archive/2020/05/college-students-home-coronavirus/611665/,Stuck at Home With My 20-Year-Old Daughter,
10,2020-05-16,https://www.theatlantic.com/politics/archive/2020/05/trump-risk-covid-19/611746/,Trump’s Cordon Un-sanitaire,
11,2020-05-15,https://www.theatlantic.com/politics/archive/2020/05/antarctica-great-power-competition-australia-united-states-britain-russia-china-arctic/611674/,The Countries Taking Advantage of Antarctica During the Pandemic,
12,2020-05-15,https://www.theatlantic.com/politics/archive/2020/05/elizabeth-warren-biden-vice-president/611497/,It Really Could Be Warren,
13,2020-05-14,https://www.theatlantic.com/politics/archive/2020/05/rick-bright-covid-19-whistleblower-has-warning/611677/,The Most Remarkable Part of Rick Bright’s Testimony,
14,2020-05-14,https://www.theatlantic.com/politics/archive/2020/05/coronavirus-could-end-american-exceptionalism/611605/,Why America Resists Learning From Other Countries,
15,2020-05-14,https://www.theatlantic.com/politics/archive/2020/05/trump-escalating-his-war-blue-america/611653/,Trump Brings in the Infantry for His War on Blue America,
16,2020-05-14,https://www.theatlantic.com/politics/archive/2020/05/eliot-engel-new-york-coronavirus/611611/,Why This Democrat Won’t Go Home,
17,2020-05-14,https://www.theatlantic.com/politics/archive/2020/05/dsa-growing-during-coronavirus/611599/,Thousands of Americans Have Become Socialists Since March,
18,2020-05-13,https://www.theatlantic.com/politics/archive/2020/05/could-justin-amashs-2020-campaign-help-trump/611563/,The Resistance Misunderstood Justin Amash,
19,2020-05-12,https://www.theatlantic.com/politics/archive/2020/05/coronavirus-new-york-reopening/611554/,How New York Explains the Other 49 States,
0,2020-05-12,https://www.theatlantic.com/politics/archive/2020/05/trump-biden-coronavirus-2020/611500/,"Trump’s ‘I’m Rubber, You’re Glue’ Campaign Plan",
1,2020-05-10,https://www.theatlantic.com/politics/archive/2020/05/brazil-coronavirus-hot-spot-bolsonaro/611401/,Brazil’s Pandemic Is Just Beginning,
2,2020-05-08,https://www.theatlantic.com/politics/archive/2020/05/is-flying-safe-coronavirus/611335/,I Just Flew. It Was Worse Than I Thought It Would Be.,
3,2020-05-08,https://www.theatlantic.com/politics/archive/2020/05/coronavirus-republicans-governors-victory/611323/,Their States Are in Crisis. They’re Declaring Victory Anyway.,
4,2020-05-07,https://www.theatlantic.com/politics/archive/2020/05/coronavirus-rural-south/610963/,Rural Southerners Take On the Coronavirus,
5,2020-05-07,https://www.theatlantic.com/politics/archive/2020/05/coronavirus-minimum-wage-paid-leave-biden/611281/,"Essential, and No Longer Disposable",
6,2020-05-07,https://www.theatlantic.com/politics/archive/2020/05/ron-klain-joe-biden-coronavirus/610276/,Joe Biden’s Invisible Pandemic Expert,
7,2020-05-06,https://www.theatlantic.com/politics/archive/2020/05/china-global-influence-who-united-states/611227/,China’s Bargain on Global Influence Is Paying Off,
8,2020-05-05,https://www.theatlantic.com/politics/archive/2020/05/tara-reade-biden-feminism/611152/,Is It Fair to Compare Joe Biden to Brett Kavanaugh?,
9,2020-05-05,https://www.theatlantic.com/politics/archive/2020/05/coronavirus-pandemic-infrastructure-week/611125/,How Cities Are Taking Advantage of the Coronavirus Shutdowns,
10,2020-05-03,https://www.theatlantic.com/politics/archive/2020/05/coronavirus-nursing-home-deaths/611053/,Nuns vs. the Coronavirus,
11,2020-05-02,https://www.theatlantic.com/politics/archive/2020/05/trump-governors-coronavirus/611023/,The End of the Imperial Presidency,
12,2020-05-01,https://www.theatlantic.com/politics/archive/2020/05/bidens-tara-reade-answer/610954/,What Joe Biden Didn’t Say in His Tara Reade Denial,
13,2020-05-01,https://www.theatlantic.com/politics/archive/2020/05/life-after-coronavirus-china-denmark-south-korea/611011/,I Have Seen the Future—And It’s Not the Life We Knew,
14,2020-05-01,https://www.theatlantic.com/politics/archive/2020/05/coronavirus-new-jersey-governor-phil-murphy/610936/,How New Jersey’s Governor Figured Out Trump,
15,2020-04-30,https://www.theatlantic.com/politics/archive/2020/04/pandemic-crushing-voter-registration-efforts/610927/,New-Voter Registration Is Plummeting,
16,2020-04-30,https://www.theatlantic.com/politics/archive/2020/04/2020-election-letter-writing/610879/,A Throwback Way to Win a Pandemic Election,
17,2020-04-29,https://www.theatlantic.com/politics/archive/2020/04/coronavirus-especially-deadly-nursing-homes/610855/,‘We’re Literally Killing Elders Now’,
18,2020-04-28,https://www.theatlantic.com/politics/archive/2020/04/2020-election-vote-by-mail-ranked-choice-caucuses/610780/,America’s Elections Won’t Be the Same After 2020,
0,2020-04-27,https://www.theatlantic.com/politics/archive/2020/04/trumps-daily-briefing-coronavirus/610765/,How Trump’s Foes Get Through His Daily Press Briefings,
1,2020-04-27,https://www.theatlantic.com/politics/archive/2020/04/the-ticket-politics-from-the-atlantic-andrew-yangs-pandemic-pessimism/610747/,The Pessimism of Andrew Yang’s Post-pandemic Politics,
2,2020-04-26,https://www.theatlantic.com/politics/archive/2020/04/tim-scott-coronavirus/610654/,A Republican Rising Star’s Plan to Reopen America,
3,2020-04-24,https://www.theatlantic.com/politics/archive/2020/04/will-colleges-be-open-coronavirus/610657/,What If Colleges Don’t Reopen Until 2021?,
4,2020-04-24,https://www.theatlantic.com/politics/archive/2020/04/stacey-abrams-biden-vice-president/610441/,Stacey Abrams’s Remarkable Campaign for Vice President,
5,2020-04-24,https://www.theatlantic.com/politics/archive/2020/04/us-britain-dependence-china-trade/610615/,Can the West Actually Ditch China?,
6,2020-04-24,https://www.theatlantic.com/politics/archive/2020/04/how-trump-leaning-his-2016-playbook-covid-19/610462/,Trump’s Plan to Save His Presidency,
7,2020-04-23,https://www.theatlantic.com/politics/archive/2020/04/trumps-outbreak-response-and-2020-election/610435/,The Voters Trump Needs Most Right Now,
8,2020-04-23,https://www.theatlantic.com/politics/archive/2020/04/bernie-sanders-briahna-joy-gray/610378/,Bernie Sanders’s Most Vocal Supporter Lets Loose,
9,2020-04-23,https://www.theatlantic.com/politics/archive/2020/04/coronavirus-protests/610363/,What the ‘Liberate’ Protests Really Mean for Republicans,
10,2020-04-22,https://www.theatlantic.com/politics/archive/2020/04/coronavirus-pandemic-privacy-civil-liberties-911/609172/,Would You Sacrifice Your Privacy to Get Out of Quarantine?,
11,2020-04-22,https://www.theatlantic.com/politics/archive/2020/04/how-anthony-fauci-made-himself-meme/610330/,Anthony Fauci’s Gen Z Cred,
12,2020-04-21,https://www.theatlantic.com/politics/archive/2020/04/coronavirus-california-gavin-newsom/610006/,Gavin Newsom’s Nation-State,
13,2020-04-19,https://www.theatlantic.com/politics/archive/2020/04/jacinda-ardern-new-zealand-leadership-coronavirus/610237/,New Zealand’s Prime Minister May Be the Most Effective Leader on the Planet,
14,2020-04-19,https://www.theatlantic.com/politics/archive/2020/04/orthodox-jews-mikvah-immersion-covid-19/610204/,Orthodox Jewish Women Are Facing an Impossible Choice Right Now,
15,2020-04-18,https://www.theatlantic.com/politics/archive/2020/04/army-corp-engineers-hospitals-coronavirus/610195/,The Race to Build New Hospitals,
16,2020-04-17,https://www.theatlantic.com/politics/archive/2020/04/coronavirus-little-rock-arkansas/609979/,The Unenviable Position of a Southern Mayor,
17,2020-04-17,https://www.theatlantic.com/politics/archive/2020/04/the-atlantic-politics-daily-the-stories-that-stuck-with-us/610087/,The Atlantic Politics Daily: The Stories That Stuck With Us,
18,2020-04-16,https://www.theatlantic.com/politics/archive/2020/04/covid-trump-pandemic/610075/,An Unprecedented Divide Between Red and Blue America,
19,2020-04-16,https://www.theatlantic.com/politics/archive/2020/04/the-politics-daily-how-covid-19-exacerbates-trumps-biggest-2020-vulnerability/610156/,The Atlantic Politics Daily: How COVID-19 Exacerbates Trump's Biggest 2020 Vulnerability,
0,2020-04-15,https://www.theatlantic.com/politics/archive/2020/04/national-guard-military-vermont-hospital-coronavirus/610045/,Vermont’s Great Experiment,
1,2020-04-15,https://www.theatlantic.com/politics/archive/2020/04/trump-coronavirus-message/610009/,False Prophet,
2,2020-04-14,https://www.theatlantic.com/politics/archive/2020/04/anthony-fauci-trump-coronavirus-pandemic/609994/,"Anthony Fauci, Lightning Rod",
3,2020-04-14,https://www.theatlantic.com/politics/archive/2020/04/wisconsin-primary-democrats/609973/,‘I Am Stunned’: Wisconsin Democrats’ Improbable Victory,
4,2020-04-14,https://www.theatlantic.com/politics/archive/2020/04/what-bernie-sanderss-supporters-are-afraid-of/609949/,How It Feels to Lose Bernie Sanders,
5,2020-04-14,https://www.theatlantic.com/politics/archive/2020/04/how-democrats-won-an-improbable-victory-in-wisconsin-covid-19-politics-daily/610003/,The Atlantic Politics Daily: How Democrats Won an Improbable Victory in Wisconsin,
6,2020-04-13,https://www.theatlantic.com/politics/archive/2020/04/joe-biden-oversaw-recovery-during-last-recession/609646/,What Biden Learned the Last Time the World Stopped,
7,2020-04-12,https://www.theatlantic.com/politics/archive/2020/04/world-health-organization-blame-pandemic-coronavirus/609820/,How China Deceived the WHO,
8,2020-04-12,https://www.theatlantic.com/politics/archive/2020/04/coronavirus-san-francisco-london-breed/609808/,The City That Has Flattened the Coronavirus Curve,
9,2020-04-11,https://www.theatlantic.com/politics/archive/2020/04/the-ticket-coronavirus-voter-suppression/609883/,Voter Suppression by Pandemic,
10,2020-04-11,https://www.theatlantic.com/politics/archive/2020/04/voting-mail-2020-race-between-biden-and-trump/609799/,The Most Important 2020 States Already Have Vote by Mail,
11,2020-04-10,https://www.theatlantic.com/politics/archive/2020/04/trumps-attacks-gary-locke/609844/,Gary Locke Is Mad About That Trump Ad,
12,2020-04-10,https://www.theatlantic.com/politics/archive/2020/04/easter-during-coronavirus/609703/,What Easter Can Teach Us About Suffering,
13,2020-04-10,https://www.theatlantic.com/politics/archive/2020/04/which-version-of-the-pandemic-will-you-experience-politics-daily/609850/,The Atlantic Politics Daily: Which Version of the Pandemic Will You Experience?,
14,2020-04-09,https://www.theatlantic.com/politics/archive/2020/04/where-does-bernie-sanderss-movement-go-now/609688/,"Not Him, Them",
15,2020-04-09,https://www.theatlantic.com/politics/archive/2020/04/trump-whitmer-desantis-coronavirus/609727/,The Two States Where Trump’s COVID-19 Response Could Backfire in 2020,
16,2020-04-09,https://www.theatlantic.com/politics/archive/2020/04/when-voting-endangers-your-health-politics-daily/609625/,The Atlantic Politics Daily: Two Key Swing States During a Pandemic,
17,2020-04-08,https://www.theatlantic.com/politics/archive/2020/04/us-military-failing-spending-budget/609673/,We Can’t Rely on Just the Military,
18,2020-04-07,https://www.theatlantic.com/politics/archive/2020/04/trump-coronavirus-bully-pulpit/609565/,The Real Point of Trump’s Coronavirus Press Conferences,
0,2020-04-06,https://www.theatlantic.com/politics/archive/2020/04/wisconsin-election-coronavirus/609496/,Wisconsin’s Warning for the November Election,
1,2020-04-06,https://www.theatlantic.com/politics/archive/2020/04/what-we-know-about-hydroxychloroquine-politics-daily/609562/,The Atlantic Politics Daily: Trump’s Miracle Drug,
2,2020-04-04,https://www.theatlantic.com/politics/archive/2020/04/gretchen-whitmer-woman-from-michigan-trump/609406/,Gretchen Whitmer: ‘There’s Going to Be a Horrible Cost’,
3,2020-04-04,https://www.theatlantic.com/politics/archive/2020/04/coronavirus-climate-change-policy-primary/609280/,The Coronavirus Killed the Policy Primary,
4,2020-04-03,https://www.theatlantic.com/politics/archive/2020/04/coronavirus-us-military-pandemic/609367/,An Unhealthy Military Is Struggling to Fight COVID-19,
5,2020-04-03,https://www.theatlantic.com/politics/archive/2020/04/people-disabilities-worry-they-wont-get-treatment/609355/,Americans With Disabilities Are Terrified,
6,2020-04-03,https://www.theatlantic.com/politics/archive/2020/04/how-to-cut-own-hair/609322/,How to Cut Your Own Hair,
7,2020-04-03,https://www.theatlantic.com/politics/archive/2020/04/how-chinese-americans-are-living-through-second-pandemic-politics-daily/609481/,The Atlantic Politics Daily: Many Chinese Americans Saw This Coming,
8,2020-04-02,https://www.theatlantic.com/politics/archive/2020/04/america-asia-face-mask-coronavirus/609283/,Face Masks Are In,
9,2020-04-02,https://www.theatlantic.com/politics/archive/2020/04/why-trump-reopening-economy-pointless/609301/,Big Cities Won’t Snap Back to Normal,
10,2020-04-02,https://www.theatlantic.com/politics/archive/2020/04/coronavirus-unique-threat-south-young-people/609241/,The Coronavirus’s Unique Threat to the South,
